idx	text_left	text_right	label
383	Introducing the da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915, in the electronics - general category. This product is available for 7443.99.	Introducing the da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format projection screens da-lite 12222.0 Its model is 23055.	0
384	Introducing the san diego padres iphone 4 case silicone cover, in the electronics - general category. This model, fva3959, is available for 24.99.	Introducing the texas longhorns iphone 4 case silicone cover computers accessories by tribeca. This product is available for 19.99.	0
385	Introducing the da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal electronics - general da-lite This model, 84381, is available for 2532.99.	Introducing the hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite, in the projection screens category.	0
386	Introducing the cobra highgear noise-canceling external speaker stereos/audio 17.03 by cobra. Its model is hg-s300.	Introducing the cobra hg s100 highgear external dynamic speaker 16.23 by cobra. Its model is hg s100.	0
387	Introducing the hp 56 black inkjet cartridge c6656an printers hp This model, c6656an, is available for 23.97.	Introducing the genuine hp 56 c6656an black inkjet print cartridge inkjet printer ink c6656an by hp. This product is available for 24.19.	1
388	Introducing the lexmark 26 color print cartridge 10n0026 printers lexmark This model, 10n0026, is available for 34.97.	Introducing the lexmark 24 color return program print factory oem cartridge 18c1524 inkjet printer ink by lexmark. This model, 18c1524, is available for 18.99.	0
389	Introducing the da-lite hc matte white advantage manual with csr - wide format 164 diagonal da-lite, in the electronics - general category. This model, 34723, is available for 1223.99.	Introducing the da-lite advantage manual with csr - projection screen - 1 1 - matte white da-lite 542.95, in the projection screens category.	0
390	Introducing the smead folders front interior pocket straight end tab letter manila 50 box 45.94, in the stationery & office machinery category. Its model is 24117.	Introducing the smead 24109 - folders straight cut reinforced end tab letter manila 100 box smead	0
391	Introducing the panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets electronics - general panasonic This model, kx-tg6645b, is available for 150.0.	Introducing the panasonic kx-tg9382t 2-line expandable digital cordless phone with answering system metallic black 2 handsets cordless telephones panasonic kx-tg9382t This product is available for 172.26.	0
392	Introducing the logitech ultimate ears 700 earphones logitech 985-000172 228.0, in the electronics - general category.	Introducing the logitech ultimate ears 700 noise-isolating earphones - dark silver ultimate ears 985-000172, in the headphones category. This product is available for 141.99.	1
393	Introducing the da-lite video spectra 1.5 model c with csr manual screen - 58 x 104 hdtv format da-lite, in the electronics - general category. This model, 82980, is available for 736.99.	Introducing the da-lite model c with csr - projection screen - 1 1 - video spectra 1.5 with csr, in the projection screens category. This product is available for 401.95.	0
394	Introducing the case logic slr camera backpack case logic dcb-309black, in the mp3 accessories category. This product is available for 79.99.	Introducing the case logic slrc-206 slr camera and 15.4-inch laptop backpack black professional video accessories case logic slrc-206black This product is available for 69.03.	0
395	Introducing the da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915, in the electronics - general category. This product is available for 7443.99.	Introducing the holoscreen rear projection screen - 66 x 101 video format projection screens da-lite This product is available for 7400.0.	0
396	Introducing the ihome portable stereo alarm clock with ipod dock gunmetal ihome 49.73, in the electronics - general category. Its model is ih16g.	Introducing the ihome ih16 portable speaker system for ipod gray ihome 40.99, in the speaker systems category. Its model is ih16gxc.	1
397	Introducing the western digital 2tb my book studio edition ii external hard drive computers wdh2q20000n 199.0 by western digital.	Introducing the western digital wd elements 2 tb usb 2.0 desktop external hard drive 89.99, in the external hard drives category. Its model is wdbaau0020hbk-nesn.	0
398	Introducing the fellowes 55-piece computer maintenance tool kit electronics - general fellowes 43.88 Its model is 49106.	Introducing the fellowes 49107 100 piece computer tool kit black cleaning repair fellowes 69.33 Its model is 49107.	0
399	Introducing the avery allstate-style legal side tab divider title a letter white 25 pack stationery & office machinery 5.69 by avery. Its model is 82163.	Introducing the new-avery 01021 - avery-style legal side tab divider title 21 letter white 25 pack - ave01021 avery 13.44, in the binding machines category.	0
400	Introducing the universal pressboard classification folder legal box of 10 red stationery & office machinery This model, 82007, is available for 47.84.	Introducing the new-smead 29781 - pressboard end tab classification folders legal six-section blue 10 box - smd29781 laminating supplies smead 93.0	0
401	Introducing the pendaflex cutless watershed file folders 1 3 cut top tab letter manila 100 per box stationery & office machinery 22.69 Its model is 48434.	Introducing the new-pendaflex r15213asst - two-ply reinforced file folders 1 3 cut top tab letter assorted 100 box - essr15213asst laminating supplies by pendaflex. This product is available for 54.0.	0
402	Introducing the hp notebook sleeve black red hp hp vz346aa, in the electronics - general category. This product is available for 19.0.	Introducing the lenovo thinkpad 14w sleeve case - notebook sleeve - 14.1 - black red lenovo 16.9, in the bags cases category. Its model is 57y4294.	0
403	Introducing the ilive app-enhanced boom box with ipod iphone dock electronics - general ibp391b by ilive. This product is available for 63.88.	Introducing the ilive boombox with ipod docking station pink ibr2807dppnk, in the docking stations category. This product is available for 69.99.	0
404	Introducing the samsung wb700 black 14.2 mp digital camera w 18x optical zoom 3.0 lcd display w 50 bonus prints samsung ec-wb700zbpbus, in the digital cameras category. This product is available for 299.99.	Introducing the sanyo vpc-e1600tpbl 14mp digital camera w 5x optical zoom 3 lcd display - blue color sanyo, in the point shoot digital cameras category. This product is available for 117.95.	0
405	Introducing the avery dot matrix printer address labels 2 across 3-1 2 x 15 16 10000 box stationery & office machinery 4030 by avery. This product is available for 45.94.	Introducing the avery 4029 dot matrix printer white address labels 3-1 2 x 15 16 4 across 20000 box 4029 55.38, in the continuous-form labels category.	0
406	Introducing the da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 87184, in the electronics - general category. This product is available for 167.99.	Introducing the light oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal projection screens da-lite	0
407	Introducing the panasonic kx-tga660b dect 6.0 plus digital cordless handset black phones panasonic 40.88 Its model is kx-tga660b.	Introducing the panasonic kxtga410b dect 6.0 3 pack additional handset bundle panasonic 89.95, in the cordless telephones category. Its model is kxtga410b.	0
408	Introducing the western digital 750gb my passport essential se usb 3.0 silver portable hard drive hard drives wdbacx7500asl-nesn by western digital. This product is available for 96.98.	Introducing the western digital my passport studio 500 gb firewire 800 400 usb 2.0 portable external hard drive silver external hard drives western digital 116.26 Its model is wdbaae5000asl-nesn.	0
409	Introducing the joby gorillapod slr tripod camera and camcorder accessories by joby. This model, gp2a1en, is available for 28.01.	Introducing the joby gp1-e1en gorillapod flexible tripod grey joby This model, gp1-d1en, is available for 10.68.	0
410	Introducing the case logic urban simplicity laptop backpack electronics - general 120463 by case logic. This product is available for 31.99.	Introducing the case logic dlbp-114 14-inch laptop backpack red case logic 39.99, in the bags cases category. Its model is dlbp-114red.	0
411	Introducing the xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card electronics - general xfx hd567xznl3 91.88	Introducing the msi radeon hd 4350 512 mb ddr2 pci-express 2.0 graphics card md512h computers accessories msi This model, r4350-md512h, is available for 29.99.	0
412	Introducing the belkin 12 y audio cable belkin f8v235-12, in the electronics - general category. This product is available for 4.87.	Introducing the belkin f8v203-12 12-foot mini-stereo audio cable 3.99, in the computers accessories category. Its model is f8v203-12.	0
413	Introducing the hp 58 photo inkjet print cartridge c6658an hp c6658an, in the printers category. This product is available for 28.88.	Introducing the performance plus remanufactured hp58 photo inkjet cartridge c6658an 58 9.0, in the inkjet printer ink category. Its model is c6658an # 58.	0
414	Introducing the da-lite pearlescent tensioned advantage electrol - av format 6 x 8 diagonal electronics - general da-lite This model, 84381, is available for 2532.99.	Introducing the da-lite tensioned advantage deluxe electrol - projection screen motorized - 92 in - 16 9 - pearlescent, in the projection screens category. This product is available for 3740.0.	0
415	Introducing the da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99	Introducing the da-lite data pro thru-the-wall rear projection screen - 401 2 x 72 hdtv format 10185.3, in the projection screens category. Its model is 23168.	0
